21333,55
21334,60
21335,60
21336,60
21337,60
21338,60
21339,60
21340,44
21341,54
21342,38
21343,54
21344,0
21345,36
21346,36
21347,36
21348,38
21349,38
21350,38
21351,38
21352,38
21353,38
21354,53
21355,54
21356,54
21357,54
21358,60
21359,60
21360,60
21361,60
21362,60
21363,58
21364,60
21365,38
21366,54
21367,54
21368,54
21369,54
21370,54
21371,55
21372,60
21373,38
21374,38
21375,38
21376,55
21377,18
21378,53
21379,54
21380,54
21381,55
21382,58
21383,60
21384,36
21385,44
21386,50
21387,50
21388,54
21389,54
21390,54
21391,54
21392,55
21393,58
21394,60
21395,60
21396,60
21397,60
21398,60
21399,4
21400,14
21401,38
21402,54
21403,60
21404,60
21405,60
21406,44
21407,60
21408,60
21409,4
21410,4
21411,36
21412,58
21413,60
21414,60
21415,54
21416,60
21417,60
21418,4
21419,36
21420,54
21421,54
21422,60
21423,60
21424,60
21425,60
21426,4
21427,4
21428,4
21429,13
21430,36
21431,38
21432,54
21433,60
21434,12
21435,55
21436,60
21437,38
21438,54
21439,54
21440,54
21441,60
21442,48
21443,60
21444,5
21445,21
21446,48
21447,48
21448,48
21449,54
21450,48
21451,48
21452,48
21453,21
21454,48
21455,48
21456,48
21457,55
21458,36
21459,23
21460,23
21461,53
21462,53
21463,53
21464,54
21465,55
21466,36
21467,36
21468,36
21469,48
21470,53
21471,36
21472,36
21473,48
21474,48
21475,48
21476,48
21477,53
21478,55
21479,48
21480,53
21481,55
21482,60
21483,36
21484,23
21485,48
21486,23
21487,53
21488,60
21489,48
21490,60
21491,48
21492,49
21493,53
21494,53
21495,48
21496,49
21497,55
21498,53
21499,48
21500,21
21501,36
21502,48
21503,54
21504,53
21505,54
21506,55
21507,23
21508,36
21509,60
21510,23
21511,44
21512,53
21513,54
21514,54
21515,54
21516,25
21517,55
21518,60
21519,60
21520,58
21521,23
21522,36
21523,38
21524,60
21525,23
21526,54
21527,53
21528,25
21529,54
21530,54
21531,54
21532,54
21533,23
21534,38
21535,41
21536,53
21537,53
21538,54
21539,54
21540,60
21541,2
21542,54
21543,60
21544,54
21545,36
21546,53
21547,9
21548,55
21549,54
21550,60
21551,49
21552,36
21553,53
21554,54
21555,10
21556,60
21557,4
21558,54
21559,55
21560,49
21561,55
21562,54
21563,55
21564,53
21565,5
21566,36
21567,36
21568,36
21569,36
21570,11
21571,36
21572,38
21573,38
21574,54
21575,54
21576,55
21577,60
21578,25
21579,25
21580,44
21581,23
21582,36
21583,36
21584,55
21585,60
21586,23
21587,38
21588,49
21589,53
21590,53
21591,60
21592,60
21593,60
21594,60
21595,14
21596,44
21597,54
21598,54
21599,54
21600,54
21601,44
21602,54
21603,36
21604,54
21605,54
21606,60
21607,36
21608,36
21609,50
21610,54
21611,54
21612,54
21613,60
21614,55
21615,23
21616,36
21617,38
21618,38
21619,50
21620,54
21621,55
21622,60
21623,60
21624,36
21625,44
21626,55
21627,60
21628,36
21629,38
21630,54
21631,54
21632,54
21633,38
21634,38
21635,36
21636,54
21637,60
21638,4
21639,4
21640,36
21641,44
21642,54
21643,60
21644,43
21645,44
21646,60
21647,25
21648,54
21649,31
21650,36
21651,40
21652,40
21653,54
21654,54
21655,31
21656,44
21657,0
21658,31
21659,36
21660,54
21661,16
21662,28
21663,28
21664,36
21665,36
21666,44
21667,54
21668,54
21669,54
21670,54
21671,54
21672,16
21673,16
21674,44
21675,50
21676,54
21677,54
21678,54
21679,54
21680,54
21681,14
21682,38
21683,44
21684,54
21685,54
21686,50
21687,36
21688,54
21689,54
21690,7
21691,16
21692,44
21693,50
21694,6
21695,20
21696,33
21697,33
21698,36
21699,50
21700,54
21701,54
21702,54
21703,55
21704,40
21705,50
21706,50
21707,54
21708,62
21709,54
21710,54
21711,62
21712,60
21713,62
21714,22
21715,36
21716,55
21717,54
21718,55
21719,60
21720,60
21721,23
21722,33
21723,54
21724,54
21725,54
21726,54
21727,49
21728,49
21729,54
21730,38
21731,54
21732,36
21733,54
21734,58
21735,60
21736,36
21737,36
21738,38
21739,38
21740,53
21741,54
21742,54
21743,54
21744,54
21745,54
21746,54
21747,60
21748,36
21749,38
21750,60
21751,13
21752,38
21753,49
21754,54
21755,54
21756,55
21757,60
21758,60
21759,60
21760,54
21761,54
21762,54
21763,54
21764,55
21765,36
21766,38
21767,38
21768,60
21769,38
21770,54
21771,55
21772,25
21773,36
21774,38
21775,54
21776,54
21777,13
21778,36
21779,38
21780,54
21781,54
21782,54
21783,54
21784,54
21785,60
21786,60
21787,36
21788,43
21789,54
21790,54
21791,55
21792,44
21793,54
21794,54
21795,54
21796,36
21797,10
21798,54
21799,54
21800,55
21801,54
21802,54
21803,23
21804,36
21805,54
21806,54
21807,54
21808,38
21809,49
21810,60
21811,54
21812,60
21813,33
21814,38
21815,60
21816,60
21817,36
21818,36
21819,36
21820,33
21821,36
21822,43
21823,44
21824,44
21825,50
21826,54
21827,55
21828,14
21829,55
21830,55
21831,0
21832,44
21833,60
21834,13
21835,36
21836,36
21837,55
21838,11
21839,11
21840,14
21841,33
21842,43
21843,49
21844,50
21845,50
21846,60
21847,60
21848,60
21849,36
21850,53
21851,54
21852,54
21853,55
21854,36
21855,53
21856,54
21857,36
21858,54
21859,13
21860,36
21861,36
21862,36
21863,49
21864,49
21865,53
21866,54
21867,54
21868,55
21869,55
21870,60
21871,60
21872,60
21873,60
21874,60
21875,60
21876,22
21877,22
21878,53
21879,54
21880,54
21881,54
21882,54
21883,54
21884,54
21885,49
21886,54
21887,36
21888,44
21889,50
21890,54
21891,33
21892,33
21893,33
21894,36
21895,36
21896,50
21897,53
21898,54
21899,54
21900,54
21901,55
21902,55
21903,55
21904,55
21905,55
21906,60
21907,23
21908,33
21909,23
21910,54
21911,54
21912,55
21913,60
21914,54
21915,55
21916,23
21917,36
21918,36
21919,36
21920,36
21921,44
21922,54
21923,54
21924,55
21925,38
21926,46
21927,54
21928,55
21929,60
21930,60
21931,5
21932,36
21933,50
21934,54
21935,54
21936,54
21937,54
21938,55
21939,54
21940,54
21941,54
21942,54
21943,54
21944,54
21945,38
21946,54
21947,55
21948,55
21949,13
21950,38
21951,49
21952,54
21953,54
21954,54
21955,54
21956,4
21957,13
21958,38
21959,23
21960,36
21961,44
21962,50
21963,54
21964,54
21965,54
21966,54
21967,54
21968,49
21969,38
21970,20
21971,38
21972,54
21973,54
21974,54
21975,11
21976,33
21977,33
21978,36
21979,53
21980,44
21981,54
21982,55
21983,55
21984,33
21985,33
21986,33
21987,54
21988,55
21989,31
21990,53
21991,55
21992,31
21993,36
21994,53
21995,53
21996,55
21997,33
21998,36
21999,53
22000,53
22001,23
22002,50
22003,53
22004,54
22005,50
22006,33
22007,33
22008,33
22009,55
22010,23
22011,49
22012,11
22013,23
22014,33
22015,33
22016,36
22017,36
22018,44
22019,55
22020,60
22021,48
22022,36
22023,47
22024,57
22025,57
22026,0
22027,0
22028,13
22029,15
22030,31
22031,33
22032,50
22033,14
22034,16
22035,16
22036,16
22037,16
22038,16
22039,18
22040,40
22041,44
22042,50
22043,50
22044,7
22045,36
22046,50
22047,53
22048,55
22049,18
22050,33
22051,36
22052,36
22053,60
22054,0
22055,33
22056,55
22057,61
22058,61
22059,60
22060,44
22061,55
22062,11
22063,11
22064,16
22065,16
22066,29
22067,31
22068,31
22069,31
22070,40
22071,40
22072,40
22073,43
22074,54
22075,57
22076,57
22077,60
22078,8
22079,31
22080,31
22081,31
22082,31
22083,36
22084,50
22085,53
22086,53
22087,55
22088,10
22089,38
22090,41
22091,53
22092,53
22093,60
22094,16
22095,38
22096,38
22097,60
22098,4
22099,50
22100,50
22101,54
22102,60
22103,0
22104,14
22105,43
22106,11
22107,11
22108,16
22109,16
22110,16
22111,16
22112,16
22113,40
22114,44
22115,50
22116,50
22117,16
22118,16
22119,16
22120,16
22121,38
22122,40
22123,40
22124,40
22125,40
22126,40
22127,50
22128,50
22129,50
22130,54
22131,55
22132,21
22133,54
22134,60
22135,53
22136,53
22137,53
22138,11
22139,30
22140,36
22141,60
22142,60
22143,36
22144,36
22145,40
22146,50
22147,54
22148,60
22149,60
22150,38
22151,38
22152,44
22153,50
22154,53
22155,54
22156,54
22157,55
22158,33
22159,44
22160,53
22161,54
22162,54
22163,55
22164,58
22165,58
22166,60
22167,60
22168,60
22169,14
22170,23
22171,53
22172,53
22173,54
22174,54
22175,60
22176,36
22177,54
22178,54
22179,36
22180,38
22181,53
22182,60
22183,54
22184,36
22185,23
22186,23
22187,53
22188,53
22189,53
22190,53
22191,55
22192,21
22193,23
22194,33
22195,36
22196,48
22197,53
22198,54
22199,54
22200,54
22201,54
22202,60
22203,21
22204,21
22205,44
22206,54
22207,5
22208,36
22209,54
22210,54
22211,55
22212,21
22213,36
22214,48
22215,36
22216,18
22217,33
22218,23
22219,36
22220,54
22221,21
22222,48
22223,48
22224,36
22225,48
22226,53
22227,54
22228,21
22229,48
22230,48
22231,44
22232,53
22233,13
22234,36
22235,54
22236,54
22237,54
22238,11
22239,11
22240,16
22241,16
22242,36
22243,43
22244,60
22245,1
22246,10
22247,10
22248,19
22249,55
22250,55
22251,1
22252,10
22253,10
22254,36
22255,40
22256,47
22257,55
22258,58
22259,58
22260,1
22261,41
22262,41
22263,55
22264,55
22265,10
22266,19
22267,34
22268,55
22269,55
22270,55
22271,55
22272,5
22273,34
22274,55
22275,55
22276,5
22277,19
22278,34
22279,36
22280,41
22281,49
22282,49
22283,55
22284,55
22285,60
22286,2
22287,13
22288,55
22289,18
22290,33
22291,45
22292,14
22293,33
22294,33
22295,33
22296,36
22297,44
22298,58
22299,18
22300,36
22301,23
22302,33
22303,33
22304,40
22305,44
22306,33
22307,33
22308,55
22309,11
22310,23
22311,23
22312,23
22313,33
22314,36
22315,44
22316,49
22317,59
22318,49
22319,16
22320,40
22321,43
22322,55
22323,11
22324,11
22325,12
22326,16
22327,16
22328,16
22329,16
22330,33
22331,40
22332,44
22333,50
22334,50
22335,12
22336,44
22337,44
22338,12
22339,60
22340,50
22341,50
22342,60
22343,60
22344,60
22345,44
22346,11
22347,11
22348,21
22349,50
22350,55
22351,0
22352,21
22353,21
22354,21
22355,44
22356,48
22357,48
22358,48
22359,49
22360,54
22361,54
22362,55
22363,14
22364,21
22365,21
22366,21
22367,21
22368,33
22369,33
22370,33
22371,36
22372,36
22373,36
22374,36
22375,36
22376,36
22377,36
22378,36
22379,36
22380,36
22381,36
22382,40
22383,44
22384,44
22385,48
22386,50
22387,55
22388,55
22389,55
22390,55
22391,55
22392,60
22393,60
22394,60
22395,21
22396,60
22397,60
22398,36
22399,36
22400,36
22401,36
22402,41
22403,50
22404,53
22405,53
22406,53
22407,53
22408,55
22409,60
22410,60
22411,36
22412,36
22413,41
22414,55
22415,60
22416,53
22417,54
22418,11
22419,23
22420,36
22421,36
22422,53
22423,56
22424,58
22425,36
22426,36
22427,36
22428,41
22429,53
22430,53
22431,54
22432,55
22433,55
22434,55
22435,58
22436,23
22437,36
22438,36
22439,36
22440,36
22441,36
22442,55
22443,58
22444,53
22445,53
22446,23
22447,55
22448,53
22449,36
22450,55
22451,36
22452,61
22453,21
22454,25
22455,36
22456,48
22457,54
22458,36
22459,55
22460,33
22461,48
22462,55
22463,53
22464,33
22465,54
22466,31
22467,40
22468,21
22469,33
22470,33
22471,36
22472,48
22473,36
22474,45
22475,55
22476,33
22477,33
22478,55
22479,23
22480,55
22481,33
22482,36
22483,44
22484,60
22485,44
22486,36
22487,50
22488,54
22489,44
22490,44
22491,44
22492,44
22493,44
22494,50
22495,0
22496,2
22497,13
22498,13
22499,13
22500,23
22501,31
22502,31
22503,31
22504,36
22505,36
22506,36
22507,36
22508,36
22509,36
22510,41
22511,44
22512,44
22513,44
22514,44
22515,44
22516,44
22517,44
22518,50
22519,55
22520,55
22521,58
22522,33
22523,36
22524,48
22525,36
22526,23
22527,23
22528,55
22529,55
22530,21
22531,48
22532,54
22533,36
22534,36
22535,60
22536,60
22537,60
22538,60
22539,60
22540,14
22541,21
22542,54
22543,57
22544,60
22545,44
22546,54
22547,54
22548,36
22549,40
22550,54
22551,33
22552,36
22553,43
22554,44
22555,50
22556,55
22557,61
22558,36
22559,36
22560,36
22561,36
22562,44
22563,61
22564,54
22565,55
22566,12
22567,23
22568,54
22569,54
22570,33
22571,33
22572,36
22573,48
22574,54
22575,54
22576,33
22577,48
22578,55
22579,21
22580,43
22581,44
22582,21
22583,48
22584,60
22585,2
22586,23
22587,54
22588,54
22589,54
22590,50
22591,53
22592,54
22593,54
22594,47
22595,54
22596,55
22597,25
22598,53
22599,53
22600,54
22601,54
22602,36
22603,33
22604,60
22605,60
22606,60
22607,36
22608,36
22609,54
22610,54
22611,54
22612,23
22613,53
22614,53
22615,54
22616,54
22617,54
22618,55
22619,44
22620,54
22621,54
22622,54
22623,45
22624,57
22625,36
22626,14
22627,36
22628,36
22629,53
22630,44
22631,55
22632,36
22633,36
22634,55
22635,55
22636,55
22637,55
22638,58
22639,55
22640,44
22641,43
22642,50
22643,31
22644,55
22645,38
22646,38
22647,38
22648,54
22649,38
22650,38
22651,38
22652,38
22653,55
22654,60
22655,60
22656,60
22657,38
22658,38
22659,49
22660,55
22661,60
22662,36
22663,54
22664,54
22665,54
22666,54
22667,55
22668,60
22669,60
22670,60
22671,60
22672,50
22673,54
22674,54
22675,60
22676,60
22677,60
22678,0
22679,60
22680,60
22681,60
22682,5
22683,45
22684,50
22685,60
22686,60
22687,38
22688,38
22689,44
22690,54
22691,60
22692,60
22693,60
22694,60
22695,60
22696,60
22697,60
22698,60
22699,60
22700,60
22701,60
22702,60
22703,60
22704,54
22705,54
22706,60
22707,60
22708,60
22709,60
22710,60
22711,12
22712,33
22713,43
22714,44
22715,50
22716,54
22717,54
22718,55
22719,60
22720,60
22721,38
22722,38
22723,44
22724,54
22725,28
22726,38
22727,54
22728,54
22729,60
22730,60
22731,60
22732,12
22733,12
22734,33
22735,36
22736,38
22737,38
22738,38
22739,38
22740,38
22741,38
22742,38
22743,50
22744,54
22745,54
22746,54
22747,54
22748,55
22749,60
22750,60
22751,60
22752,60
22753,60
22754,60
22755,60
22756,23
22757,44
22758,45
22759,10
22760,12
22761,12
22762,16
22763,16
22764,47
22765,50
22766,50
22767,53
22768,54
22769,60
22770,60
22771,60
22772,12
22773,54
22774,54
22775,54
22776,54
22777,60
22778,60
22779,54
22780,54
22781,60
22782,60
22783,60
22784,54
22785,54
22786,55
22787,23
22788,23
22789,33
22790,36
22791,40
22792,54
22793,54
22794,54
22795,55
22796,60
22797,60
22798,60
22799,23
22800,23
22801,23
22802,33
22803,36
22804,36
22805,36
22806,54
22807,54
22808,54
22809,60
22810,33
22811,33
22812,54
22813,33
22814,36
22815,36
22816,54
22817,54
22818,22
22819,23
22820,36
22821,36
22822,36
22823,36
22824,36
22825,36
22826,54
22827,54
22828,54
22829,54
22830,53
22831,23
22832,23
22833,25
22834,60
22835,54
22836,54
22837,54
22838,54
22839,54
22840,60
22841,54
22842,54
22843,36
22844,44
22845,54
22846,54
22847,60
22848,60
22849,50
22850,11
22851,11
22852,11
22853,36
22854,36
22855,43
22856,44
22857,60
22858,36
22859,36
22860,23
22861,23
22862,23
22863,44
22864,53
22865,5
22866,54
22867,36
22868,53
22869,55
22870,61
22871,55
22872,61
22873,55
22874,33
22875,61
22876,55
22877,61
22878,36
22879,55
22880,55
22881,55
22882,55
22883,25
22884,25
22885,55
22886,21
22887,19
22888,33
22889,36
22890,45
22891,53
22892,55
22893,55
22894,55
22895,55
22896,58
22897,5
22898,55
22899,55
22900,19
22901,41
22902,47
22903,34
22904,58
22905,41
22906,1
22907,60
22908,55
22909,61
22910,2
22911,36
22912,44
22913,44
22914,11
22915,50
22916,50
22917,54
22918,54
22919,54
22920,60
22921,0
22922,54
22923,36
22924,36
22925,36
22926,55
22927,38
22928,44
22929,54
22930,38
22931,54
22932,54
22933,54
22934,54
22935,58
22936,4
22937,60
22938,54
22939,44
22940,54
22941,54
22942,54
22943,60
22944,54
22945,54
22946,54
22947,18
22948,54
22949,4
22950,10
22951,36
22952,38
22953,38
22954,49
22955,54
22956,54
22957,60
22958,36
22959,33
22960,49
22961,54
22962,58
22963,54
22964,54
22965,54
22966,55
22967,54
22968,54
22969,44
22970,53
22971,54
22972,54
22973,54
22974,54
22975,54
22976,18
22977,36
22978,54
22979,54
22980,54
22981,54
22982,4
22983,36
22984,36
22985,38
22986,54
22987,54
22988,54
22989,55
22990,4
22991,54
22992,54
22993,55
22994,5
22995,21
22996,21
22997,21
22998,21
22999,23
23000,48
23001,48
23002,48
23003,54
23004,53
23005,36
23006,54
23007,55
23008,53
23009,54
23010,44
23011,47
23012,48
23013,54
23014,54
23015,57
23016,54
23017,40
23018,48
23019,10
23020,49
23021,54
23022,33
23023,44
23024,24
23025,36
23026,54
23027,54
23028,62
23029,18
23030,31
23031,44
23032,50
23033,54
23034,54
23035,54
23036,54
23037,54
23038,50
23039,55
23040,25
23041,44
23042,25
23043,41
23044,55
23045,36
23046,40
23047,44
23048,36
23049,44
23050,44
23051,55
23052,54
23053,54
23054,56
23055,36
23056,36
23057,44
23058,53
23059,53
23060,54
23061,36
23062,44
23063,55
23064,36
23065,17
23066,21
23067,28
23068,36
23069,54
23070,54
23071,54
23072,33
23073,36
23074,36
23075,44
23076,48
23077,50
23078,53
23079,36
23080,36
23081,55
23082,36
23083,21
23084,48
23085,50
23086,54
23087,0
23088,36
23089,54
23090,55
23091,55
23092,54
23093,53
23094,54
23095,61
23096,54
23097,54
23098,36
23099,36
23100,54
23101,54
23102,54
23103,60
23104,0
23105,14
23106,14
23107,36
23108,36
23109,36
23110,36
23111,43
23112,44
23113,50
23114,50
23115,50
23116,54
23117,60
23118,60
23119,60
23120,60
23121,60
23122,60
23123,36
23124,36
23125,36
23126,48
23127,55
23128,55
23129,60
23130,36
23131,54
23132,60
23133,54
23134,54
23135,25
23136,55
23137,60
23138,36
23139,54
23140,55
23141,54
23142,53
23143,60
23144,10
23145,23
23146,25
23147,31
23148,36
23149,36
23150,41
23151,44
23152,44
23153,44
23154,49
23155,49
23156,49
23157,49
23158,54
23159,54
23160,0
23161,23
23162,44
23163,47
23164,49
23165,54
23166,54
23167,44
23168,54
23169,4
23170,44
23171,54
23172,54
23173,54
23174,33
23175,10
23176,54
23177,54
23178,60
23179,55
23180,53
23181,49
23182,0
23183,36
23184,44
23185,50
23186,60
23187,36
23188,44
23189,54
23190,54
23191,54
23192,49
23193,36
23194,25
23195,36
23196,36
23197,36
23198,49
23199,25
23200,36
23201,53
23202,36
23203,55
23204,36
23205,53
23206,55
23207,23
23208,36
23209,36
23210,55
23211,54
23212,54
23213,54
23214,44
23215,4
23216,54
23217,58
23218,58
23219,5
23220,36
23221,36
23222,49
23223,53
23224,55
23225,33
23226,36
23227,54
23228,54
23229,54
23230,55
23231,58
23232,58
23233,58
23234,4
23235,4
23236,23
23237,36
23238,36
23239,36
23240,36
23241,49
23242,54
23243,36
23244,36
23245,61
23246,17
23247,10
23248,20
23249,36
23250,38
23251,49
23252,54
23253,54
23254,54
23255,54
23256,55
23257,55
23258,60
23259,2
23260,23
23261,36
23262,55
23263,33
23264,36
23265,54
23266,45
23267,55
23268,55
23269,38
23270,38
23271,49
23272,33
23273,55
23274,38
23275,38
23276,55
23277,36
23278,36
23279,36
23280,54
23281,54
23282,54
23283,54
23284,54
23285,38
23286,38
23287,38
23288,38
23289,54
23290,58
23291,54
23292,54
23293,60
23294,60
23295,60
23296,60
23297,60
23298,36
23299,41
23300,43
23301,48
23302,48
23303,48
23304,44
23305,50
23306,14
23307,2
23308,21
23309,48
23310,54
23311,54
23312,21
23313,21
23314,21
23315,36
23316,48
23317,48
23318,48
23319,53
23320,57
23321,60
23322,48
23323,52
23324,53
23325,54
23326,54
23327,60
23328,48
23329,53
23330,54
23331,21
23332,48
23333,48
23334,49
23335,53
23336,54
23337,0
23338,53
23339,21
23340,21
23341,36
23342,48
23343,48
23344,17
23345,48
23346,53
23347,18
23348,18
23349,36
23350,36
23351,49
23352,53
23353,23
23354,23
23355,33
23356,36
23357,36
23358,48
23359,48
23360,48
23361,49
23362,53
23363,53
23364,53
23365,53
23366,54
23367,56
23368,60
23369,60
23370,48
23371,48
23372,48
23373,48
23374,48
23375,53
23376,55
23377,54
23378,36
23379,12
23380,21
23381,44
23382,53
23383,16
23384,16
23385,16
23386,16
23387,16
23388,16
23389,16
23390,16
23391,16
23392,16
23393,30
23394,36
23395,43
23396,44
23397,50
23398,50
23399,50
23400,54
23401,54
23402,36
23403,50
23404,44
23405,11
23406,16
23407,44
23408,36
23409,54
23410,23
23411,44
23412,54
23413,54
23414,54
23415,0
23416,54
23417,60
23418,60
23419,60
23420,50
23421,54
23422,44
23423,49
23424,54
23425,41
23426,44
23427,55
23428,60
23429,54
23430,60
23431,11
23432,11
23433,25
23434,30
23435,36
23436,43
23437,44
23438,50
23439,54
23440,55
23441,36
23442,50
23443,55
23444,53
23445,14
23446,44
23447,0
23448,36
23449,50
23450,53
23451,54
23452,36
23453,43
23454,44
23455,50
23456,54
23457,54
23458,54
23459,25
23460,44
23461,44
23462,48
23463,50
23464,53
23465,55
23466,14
23467,40
23468,60
23469,44
23470,55
23471,44
23472,54
23473,44
23474,54
23475,21
23476,36
23477,36
23478,48
23479,60
23480,60
23481,10
23482,21
23483,43
23484,44
23485,48
23486,49
23487,50
23488,50
23489,54
23490,60
23491,48
23492,53
23493,54
23494,53
23495,60
23496,36
23497,36
23498,44
23499,48
23500,48
23501,53
23502,54
23503,54
23504,54
23505,60
23506,0
23507,21
23508,21
23509,44
23510,48
23511,48
23512,60
23513,21
23514,48
23515,54
23516,55
23517,48
23518,49
23519,55
23520,21
23521,48
23522,48
23523,48
23524,21
23525,23
23526,23
23527,23
23528,33
23529,36
23530,36
23531,36
23532,44
23533,44
23534,44
23535,48
23536,48
23537,48
23538,48
23539,48
23540,48
23541,49
23542,53
23543,53
23544,53
23545,53
23546,53
23547,53
23548,53
23549,54
23550,54
23551,55
23552,55
23553,55
23554,55
23555,60
23556,61
23557,62
23558,23
23559,60
23560,24
23561,44
23562,54
23563,55
23564,36
23565,36
23566,48
23567,21
23568,41
23569,48
23570,53
23571,54
23572,55
23573,55
23574,55
23575,56
23576,60
23577,53
23578,60
23579,21
23580,36
23581,48
23582,57
23583,11
23584,11
23585,16
23586,30
23587,36
23588,40
23589,43
23590,44
23591,50
23592,50
23593,54
23594,54
23595,60
23596,60
23597,60
23598,60
23599,60
23600,60
23601,47
23602,54
23603,36
23604,36
23605,54
23606,54
23607,54
23608,60
23609,60
23610,60
23611,36
23612,50
23613,54
23614,60
23615,60
23616,60
23617,36
23618,36
23619,38
23620,54
23621,54
23622,60
23623,36
23624,54
23625,36
23626,54
23627,33
23628,33
23629,36
23630,40
23631,44
23632,48
23633,54
23634,55
23635,21
23636,21
23637,48
23638,48
23639,48
23640,54
23641,21
23642,55
23643,0
23644,55
23645,4
23646,23
23647,36
23648,49
23649,54
23650,60
23651,60
23652,49
23653,60
23654,36
23655,54
23656,54
23657,54
23658,36
23659,55
23660,55
23661,36
23662,50
23663,54
23664,25
23665,54
23666,36
23667,46
23668,54
23669,55
23670,36
23671,54
23672,55
23673,55
23674,22
23675,23
23676,36
23677,36
23678,36
23679,44
23680,50
23681,50
23682,53
23683,54
23684,54
23685,55
23686,55
23687,4
23688,36
23689,36
23690,38
23691,54
23692,54
23693,54
23694,54
23695,54
23696,54
23697,54
23698,60
23699,36
23700,49
23701,50
23702,50
23703,55
23704,60
23705,60
23706,33
23707,35
23708,36
23709,36
23710,36
23711,43
23712,44
23713,54
23714,54
23715,60
23716,23
23717,54
23718,54
23719,38
23720,54
23721,55
23722,60
23723,60
23724,7
23725,40
23726,54
23727,54
23728,54
23729,54
23730,58
23731,58
23732,58
23733,58
23734,60
23735,33
23736,54
23737,58
23738,58
23739,58
23740,58
23741,18
23742,49
23743,54
23744,54
23745,58
23746,58
23747,58
23748,58
23749,58
23750,58
23751,2
23752,58
23753,13
23754,54
23755,36
23756,54
23757,54
23758,45
23759,33
23760,41
23761,54
23762,54
23763,54
23764,60
23765,54
23766,54
23767,23
23768,54
23769,55
23770,38
23771,38
23772,38
23773,38
23774,54
23775,54
23776,60
23777,21
23778,36
23779,36
23780,36
23781,36
23782,36
23783,38
23784,48
23785,55
23786,60
23787,33
23788,36
23789,54
23790,60
23791,33
23792,55
23793,54
23794,60
23795,54
23796,60
23797,60
23798,41
23799,49
23800,33
23801,38
23802,55
23803,54
23804,60
23805,14
23806,47
23807,54
23808,54
23809,36
23810,54
23811,33
23812,44
23813,36
23814,54
23815,54
23816,33
23817,33
23818,55
23819,58
23820,36
23821,54
23822,31
23823,54
23824,60
23825,60
23826,60
23827,33
23828,23
23829,36
23830,48
23831,54
23832,36
23833,44
23834,54
23835,0
23836,33
23837,54
23838,38
23839,49
23840,49
23841,54
23842,54
23843,54
23844,44
23845,54
23846,54
23847,33
