21848,21171,81,0.00818144
21849,39,21172,0.0118112
21850,21172,21173,0.008987680000000001
21851,21173,352,0.00903248
21852,40,21174,0.00722941
21853,21174,21175,0.0043151000000000005
21854,21175,41,0.01436869
21855,41,21176,0.0158427
21856,21176,42,0.0128623
21857,42,21177,0.00451522
21858,21177,21178,0.01453728
21859,21178,43,0.002644500000000001
21860,43,21179,0.0169343
21861,21179,21180,0.0034120999999999995
21862,21180,44,0.0116838
21863,45,21181,0.0141649
21864,21181,46,0.006820100000000001
21865,46,21182,0.00697724
21866,21182,21183,0.0
21867,21183,21184,0.0037282599999999997
21868,21184,47,0.009226499999999999
21869,48,21185,0.0114634
21870,21185,49,0.007785599999999998
21871,50,21186,0.0217582
21872,21186,21187,0.0
21873,21187,51,0.006002800000000003
21874,53,21188,0.000816492
21875,21188,21189,0.004583048
21876,21189,54,0.008923460000000001
21877,55,21190,0.00699909
21878,21190,21191,0.0024109000000000005
21879,21191,56,0.00437081
21880,57,21192,0.00652474
21881,21192,21193,0.00290176
21882,21193,21194,0.0019990800000000003
21883,21194,21195,0.011877400000000001
21884,21195,58,0.009025699999999998
21885,58,21196,0.00180979
21886,21196,435,0.011646209999999999
21887,59,21197,0.01504
21888,21197,21198,0.014493035999999999
21889,21198,21199,0.011559535999999999
21890,21199,21200,0.001790400000000001
21891,21200,21201,0.00811544
21892,21201,60,0.01074954
21893,59,21202,0.0153852
21894,21202,21203,0.011411000000000001
21895,21203,21204,0.0022121099999999998
21896,21204,21205,0.013114109999999998
21897,21205,21206,0.006143899999999999
21898,21206,21207,0.006476599999999999
21899,21207,21208,0.0005081999999999986
21900,21208,21209,0.00949785
21901,21209,21210,0.0021715600000000003
21902,21210,21211,0.01101651
21903,21211,21212,0.005485459999999999
21904,21212,21213,0.00663979
21905,21213,21214,0.00827825
21906,21214,21215,0.00024720000000000124
21907,21215,21216,0.0005757999999999996
21908,21216,816,0.005062199999999999
21909,60,21217,0.0133982
21910,21217,21218,0.005819299999999998
21911,21218,21219,0.007101900000000001
21912,21219,21220,0.0116388
21913,21220,21221,0.0156971
21914,21221,21222,0.0198988
21915,21222,21223,0.0087769
21916,21223,21224,0.0061638000000000005
21917,21224,21225,0.006049099999999999
21918,21225,21226,0.0010719800000000002
21919,21226,21227,0.023353779999999998
21920,21227,21228,0.001014499999999998
21921,21228,21229,0.021611870000000002
21922,21229,21230,0.02238717
21923,21230,21231,0.0
21924,21231,21232,0.00048809999999999826
21925,21232,21233,0.019305199999999998
21926,21233,21234,0.0056375
21927,21234,21235,0.0140314
21928,21235,21236,0.002354499999999999
21929,21236,21237,0.01912343
21930,21237,61,0.02310363
21931,61,21238,0.00392646
21932,21238,21239,0.00984924
21933,21239,21240,0.0104965
21934,21240,21241,0.0032432872999999997
21935,21241,21242,0.0147290873
21936,21242,21243,0.010951099999999998
21937,21243,21244,0.02186664
21938,21244,21245,0.01942284
21939,21245,62,0.0043967
21940,62,21246,0.00974543
21941,21246,21247,0.001206249999999999
21942,21247,21248,0.0016399199999999996
21943,21248,63,0.0023529
21944,63,21249,0.00748864
21945,21249,21250,0.0017485699999999988
21946,21250,21251,0.0018726900000000015
21947,21251,21252,0.0054841
21948,21252,64,0.0072402000000000005
21949,64,21253,0.00319585
21950,21253,21254,0.00998135
21951,21254,21255,6.789999999999921e-05
21952,21255,21256,0.011026169999999998
21953,21256,21257,0.008058570000000001
21954,21257,21258,0.0023795599999999993
21955,21258,65,0.007479059999999999
21956,65,21259,0.015474
21957,21259,21260,1.7500000000000154e-05
21958,21260,21261,0.0017157000000000006
21959,21261,21262,0.01080719
21960,21262,21263,0.013308190000000001
21961,21263,21264,0.006801920000000001
21962,21264,21265,0.007790320000000002
21963,21265,21266,0.004507199999999999
21964,21266,21267,0.015448630000000001
21965,21267,21268,0.00675813
21966,21268,21269,0.005531000000000001
21967,21269,66,0.0036350999999999987
21968,66,21270,0.0135616
21969,21270,21271,0.0024366000000000006
21970,21271,21272,0.004637800000000001
21971,21272,21273,0.0034461100000000005
21972,21273,21274,0.011123510000000001
21973,21274,21275,0.018751559
21974,21275,67,0.021105759
21975,67,21276,0.00208555
21976,21276,68,0.00046845000000000003
21977,69,21277,0.0105877
21978,21277,21278,0.00375086
21979,21278,21279,0.00484486
21980,21279,21280,0.01387192
21981,21280,21281,0.00677402
21982,21281,21282,0.00381832
21983,21282,21283,0.00567376
21984,21283,21284,0.0026494299999999995
21985,21284,21285,0.0094148
21986,21285,70,0.01558593
21987,70,21286,0.0100894
21988,21286,21287,0.0032986000000000005
21989,21287,21288,0.00865977
21990,21288,21289,0.00868457
21991,21289,71,0.00015419999999999844
21992,71,21290,0.00219814
21993,21290,21291,0.060654559999999996
21994,21291,21292,0.0353155
21995,21292,21293,0.025548899999999996
21996,21293,21294,0.005702900000000004
21997,21294,21295,0.002028099999999998
21998,21295,21296,0.0369342
21999,21296,21297,0.0345465
22000,21297,21298,0.0245258
22001,21298,21299,0.0020710999999999993
22002,21299,21300,0.005992999999999998
22003,21300,21301,0.0301255
22004,21301,21302,0.006121500000000002
22005,21302,21303,0.0044551000000000035
22006,21303,21304,0.040473999999999996
22007,21304,21305,0.0127449
22008,21305,21306,0.025288699999999997
22009,21306,21307,0.009179800000000009
22010,21307,21308,0.018575800000000003
22011,21308,21309,0.0123027
22012,21309,21310,0.0419518
22013,21310,21311,0.009501840000000001
22014,21311,21312,0.04352664
22015,21312,72,0.016245300000000004
22016,72,21313,0.00739128
22017,21313,73,0.008363720000000002
22018,73,21314,0.00413675
22019,21314,21315,0.01534215
22020,21315,21316,0.0040657
22021,21316,74,0.016050799999999997
22022,75,21317,0.00122676
22023,21317,21318,0.02079244
22024,21318,21319,0.005244800000000001
22025,21319,21320,0.004916100000000003
22026,21320,76,0.001177499999999998
22027,76,21321,0.00394372
22028,21321,77,0.01468728
22029,77,21322,0.00324071
22030,21322,21323,0.005962009999999999
22031,21323,21324,0.0030314800000000013
22032,21324,21325,0.008640390000000001
22033,21325,78,0.009733190000000001
22034,78,21326,0.00479012
22035,21326,79,0.0011428799999999998
22036,81,21327,0.00247449
22037,21327,21328,0.0004566599999999998
22038,21328,82,0.004051849999999999
22039,82,21329,0.0246863
22040,21329,21330,0.0004564999999999986
22041,21330,21331,0.007609899999999999
22042,21331,21332,0.0138076
22043,21332,21333,0.019846799999999998
22044,21333,21334,0.02150247
22045,21334,21335,0.01118497
22046,21335,21336,0.00026690000000000047
22047,21336,21337,0.0054409
22048,21337,21338,0.0027083000000000003
22049,21338,21339,0.00045409999999999895
22050,21339,98,0.0031021999999999994
22051,82,21340,0.00875198
22052,21340,21341,0.0054562
22053,21341,339,0.01030022
22054,83,21342,0.00298869
22055,21342,21343,0.002332097
22056,21343,84,0.0040284069999999995
22057,83,21344,0.0224342
22058,21344,21345,0.0008150999999999992
22059,21345,21346,0.0007016999999999995
22060,21346,21347,0.0158158
22061,21347,21348,0.022625
22062,21348,21349,0.005605499999999999
22063,21349,21350,0.002575899999999999
22064,21350,21351,0.0132178
22065,21351,21352,0.0230596
22066,21352,21353,0.030787304
22067,21353,21354,0.030563404
22068,21354,21355,0.0187832
22069,21355,21356,0.008955419999999999
22070,21356,21357,0.00056316
22071,21357,21358,0.003093813
22072,21358,21359,0.019957673
22073,21359,21360,0.01325997
22074,21360,21361,0.021727470000000002
22075,21361,21362,0.0019062999999999997
22076,21362,141,0.005245099999999996
22077,83,21363,0.0022144
22078,21363,21364,0.0008412000000000001
22079,21364,203,0.0062838
22080,84,21365,0.014266
22081,21365,21366,0.0022448
22082,21366,21367,0.01007697
22083,21367,21368,0.0007931499999999994
22084,21368,21369,0.0034783300000000004
22085,21369,21370,0.002038403
22086,21370,21371,0.001812293
22087,21371,21372,0.01321936
22088,21372,85,0.0036283999999999986
22089,85,21373,0.0211975
22090,21373,21374,0.006155400000000002
22091,21374,21375,0.01272107
22092,21375,21376,0.019762870000000002
22093,21376,86,0.0011531000000000007
22094,86,21377,0.00902309
22095,21377,21378,0.003053710000000001
22096,21378,21379,0.0013967000000000007
22097,21379,21380,0.0076171699999999995
22098,21380,21381,0.01134467
22099,21381,21382,0.0023491
22100,21382,21383,0.0031678999999999995
22101,21383,87,0.0097974
22102,87,21384,0.0160943
22103,21384,21385,0.010452419999999999
22104,21385,21386,0.00370151
22105,21386,21387,0.00836083
22106,21387,21388,0.0045747999999999995
22107,21388,21389,0.00010458000000000082
22108,21389,21390,0.0028909499999999998
22109,21390,21391,0.001040629999999999
22110,21391,21392,0.006892559999999999
22111,21392,21393,0.0012183999999999997
22112,21393,21394,0.0007369000000000004
22113,21394,21395,0.00620192
22114,21395,21396,0.005182239999999999
22115,21396,21397,0.0077488999999999995
22116,21397,21398,0.00577826
22117,21398,88,0.01455112
22118,88,21399,0.00327451
22119,21399,21400,0.00406109
22120,21400,21401,0.006335250000000001
22121,21401,21402,0.0023431199999999998
22122,21402,21403,0.002439809
22123,21403,21404,0.0002131320000000001
22124,21404,21405,0.00042132399999999994
22125,21405,89,0.009652795
22126,89,21406,0.00232896
22127,21406,21407,0.0040193699999999995
22128,21407,21408,0.00392499
22129,21408,90,0.00584166
22130,91,21409,0.0118105
22131,21409,21410,0.00385223
22132,21410,21411,0.01185613
22133,21411,21412,0.001535700000000001
22134,21412,21413,0.0006313000000000013
22135,21413,21414,0.01224372
22136,21414,92,0.01739072
22137,92,21415,0.0157607
22138,21415,21416,0.01032322
22139,21416,21417,0.010894720000000002
22140,21417,93,0.0004367999999999976
22141,93,21418,0.0118951
22142,21418,21419,0.00921114
22143,21419,21420,0.009283240000000002
22144,21420,21421,0.0095347
22145,21421,21422,0.004729779999999999
22146,21422,21423,0.0027234700000000004
22147,21423,21424,0.0032752200000000006
22148,21424,21425,0.0036360399999999997
22149,21425,94,0.00932351
22150,94,21426,0.011113
22151,21426,21427,0.00512072
22152,21427,21428,0.0059499934
22153,21428,21429,0.0096949834
22154,21429,21430,0.0018742199999999994
22155,21430,21431,0.00367388
22156,21431,21432,0.00264569
22157,21432,21433,0.01221822
22158,21433,95,0.0069803
22159,95,21434,0.000645602
22160,21434,21435,0.002256408
22161,21435,21436,0.002251172
22162,21436,96,0.005461162
22163,96,21437,0.0110401
22164,21437,21438,0.0002625000000000006
22165,21438,21439,0.00954312
22166,21439,97,0.01045352
22167,97,21440,0.00569708
22168,21440,21441,0.00195546
22169,21441,98,0.00881038
22170,99,21442,0.00189689
22171,21442,21443,0.00025909999999999996
22172,21443,100,0.00442701
22173,99,21444,0.00872201
22174,21444,21445,0.0027209300000000007
22175,21445,21446,0.00467159
22176,21446,21447,0.000604295
22177,21447,21448,0.005275885
22178,21448,21449,0.00330265
22179,21449,140,0.00792957
22180,99,21450,0.0173385
22181,21450,21451,0.0029251999999999993
22182,21451,21452,0.015459500000000001
22183,21452,844,0.0012321999999999993
22184,100,21453,0.00857369
22185,21453,21454,0.0
22186,21454,101,0.00826831
22187,101,21455,0.00549812
22188,21455,21456,0.0005373599999999997
22189,21456,21457,0.0061772400000000005
22190,21457,102,0.0013100000000000004
22191,102,21458,0.00326083
22192,21458,103,0.00796117
22193,103,21459,0.00992507
22194,21459,21460,0.0015980300000000003
22195,21460,21461,0.0038725699999999997
22196,21461,21462,0.00627484
22197,21462,21463,0.006175310000000001
22198,21463,21464,0.007366786
22199,21464,21465,0.010934486
22200,21465,104,0.0012572999999999994
22201,105,21466,0.00865479
22202,21466,21467,0.0002940300000000007
22203,21467,21468,0.0014675299999999999
22204,21468,21469,0.00198218
22205,21469,21470,0.0031836900000000003
22206,21470,106,0.008283579999999999
22207,106,21471,0.00994969
22208,21471,107,0.008193309999999999
22209,107,21472,0.0182356
22210,21472,21473,0.01588444
22211,21473,21474,0.015643439999999998
22212,21474,21475,0.009160129999999999
22213,21475,21476,0.0021222299999999993
22214,21476,21477,0.0019353500000000006
22215,21477,21478,4.145999999999837e-05
22216,21478,108,0.01284911
22217,108,21479,0.00535343
22218,21479,109,0.0015835699999999994
22219,109,21480,0.0242646
22220,21480,21481,0.02253616
22221,21481,21482,0.012509560000000001
22222,21482,110,0.012389999999999998
22223,110,21483,0.00965912
22224,21483,111,0.01147888
22225,111,21484,0.0113278
22226,21484,112,0.004795199999999998
22227,113,21485,0.0022487
22228,21485,114,0.0023772999999999997
22229,116,21486,0.000658361
22230,21486,21487,0.001509239
22231,21487,117,0.0030304000000000004
22232,117,21488,0.00467037
22233,21488,118,0.006393629999999999
22234,118,21489,0.0322107
22235,21489,119,0.006345299999999998
22236,120,21490,0.00504878
22237,21490,121,0.00551622
22238,122,21491,0.00991126
22239,21491,123,0.01075774
22240,127,21492,0.00714142
22241,21492,21493,0.0004394300000000002
22242,21493,128,0.00310301
22243,128,21494,0.00810351
22244,21494,129,0.005568490000000001
22245,129,21495,0.011107
22246,21495,21496,0.011000000000000001
22247,21496,130,0.012466000000000001
22248,131,21497,0.00970591
22249,21497,132,0.0025620899999999995
22250,132,21498,0.00285128
22251,21498,133,0.01007072
22252,134,21499,0.00487464
22253,21499,135,0.017350360000000002
22254,136,21500,0.00621393
22255,21500,21501,0.00080517
22256,21501,21502,0.00080517
22257,21502,21503,0.0027125900000000004
22258,21503,137,0.010431659999999999
22259,137,21504,0.00343788
22260,21504,138,0.00473912
22261,141,21505,0.0101235
22262,21505,21506,0.00042804000000000106
22263,21506,142,0.004771540000000001
22264,142,21507,0.0117582
22265,21507,21508,0.0034028800000000005
22266,21508,21509,0.003952099999999999
22267,21509,143,0.00914378
22268,143,21510,0.0131155
22269,21510,21511,0.00785207
22270,21511,21512,0.0011140400000000002
22271,21512,21513,0.0067261099999999996
22272,21513,21514,0.0024142799999999996
22273,21514,21515,0.00613472
22274,21515,144,0.0174515
22275,144,21516,0.00370799
22276,21516,145,0.004086009999999999
22277,145,21517,0.0163849
22278,21517,21518,0.011766720000000001
22279,21518,21519,0.014655520000000002
22280,21519,146,0.005137299999999997
22281,146,21520,0.00529558
22282,21520,147,0.010631419999999999
22283,147,21521,0.013054
22284,21521,21522,0.0014578999999999998
22285,21522,21523,0.00227956
22286,21523,21524,0.0029432799999999995
22287,21524,148,0.007655739999999999
22288,148,21525,0.00465683
22289,21525,21526,0.0011330300000000001
22290,21526,149,0.0008831400000000001
22291,150,21527,0.00174033
22292,21527,151,0.00207667
22293,154,21528,0.0052912
22294,21528,21529,0.0001293500000000003
22295,21529,21530,0.00558715
22296,21530,21531,0.0017510000000000008
22297,21531,21532,0.0
22298,21532,155,0.0001239999999999991
22299,155,21533,0.0101799
22300,21533,21534,0.008818000000000001
22301,21534,21535,0.001636600000000002
22302,21535,21536,0.00857658
22303,21536,21537,0.00492748
22304,21537,21538,0.011836560000000001
22305,21538,21539,0.003171399999999998
22306,21539,21540,0.00013770000000000102
22307,21540,156,0.0008231000000000002
22308,156,21541,0.00884858
22309,21541,21542,0.00584843
22310,21542,21543,0.00322889
22311,21543,157,0.0035169599999999995
22312,157,21544,0.000598729
22313,21544,158,0.004899271
22314,158,21545,0.00653866
22315,21545,21546,0.00045832999999999985
22316,21546,159,0.0016250099999999996
22317,159,21547,0.000795118
22318,21547,21548,0.001402182
22319,21548,160,0.0010436999999999998
22320,162,21549,0.00515758
22321,21549,21550,0.0002710000000000004
22322,21550,163,0.0010404200000000002
22323,163,21551,0.00295561
22324,21551,164,0.006455389999999999
22325,164,21552,0.00150764
22326,21552,21553,0.00029852000000000004
22327,21553,165,0.0008848399999999998
22328,165,21554,0.00109124
22329,21554,166,0.00247776
22330,167,21555,0.00326161
22331,21555,21556,0.00409715
22332,21556,168,0.00129124
22333,168,21557,0.0025979
22334,21557,169,0.0027101
22335,171,21558,0.00256766
22336,21558,21559,0.00346276
22337,21559,172,0.0003495800000000004
22338,172,21560,0.0026394
22339,21560,173,0.013583600000000001
22340,175,21561,0.0055028
22341,21561,176,0.0015531999999999994
22342,176,21562,0.00648794
22343,21562,21563,0.00311744
22344,21563,177,0.0023376200000000003
22345,178,21564,0.00646515
22346,21564,179,0.00459485
22347,180,21565,0.00204566
22348,21565,21566,0.00026517999999999984
22349,21566,21567,0.0057157399999999995
22350,21567,21568,0.0
22351,21568,181,0.00386478
22352,181,21569,0.000217048
22353,21569,182,0.0008479519999999999
22354,182,21570,0.00779368
22355,21570,21571,0.012271419999999998
22356,21571,21572,0.01376519
22357,21572,21573,0.00985569
22358,21573,21574,0.0019763999999999997
22359,21574,21575,0.0026095999999999984
22360,21575,21576,0.012008900000000001
22361,21576,21577,0.023521760000000003
22362,21577,183,0.024344460000000002
22363,184,21578,0.00601086
22364,21578,21579,0.00016890999999999955
22365,21579,185,0.0029200500000000004
22366,185,21580,0.00518182
22367,21580,186,0.0004241799999999997
22368,186,21581,0.000478392
22369,21581,21582,0.0014836679999999998
22370,21582,21583,0.0
22371,21583,21584,0.00570473
22372,21584,21585,0.0032927100000000008
22373,21585,187,0.0003414999999999998
22374,187,21586,0.00421478
22375,21586,188,0.00140222
22376,188,21587,0.045192
22377,21587,21588,0.0006732000000000057
22378,21588,21589,0.005142799999999996
22379,21589,21590,0.0005749999999999991
22380,21590,21591,0.009518000000000002
22381,21591,21592,0.0174404
22382,21592,21593,0.006235900000000001
22383,21593,21594,0.0044873
22384,21594,189,0.031002199999999997
22385,189,21595,0.00498686
22386,21595,21596,0.005439439999999999
22387,21596,21597,0.0031093799999999993
22388,21597,21598,0.00353458
22389,21598,21599,0.0091244
22390,21599,21600,0.0007427360000000001
22391,21600,190,0.012151636
22392,190,21601,0.00548962
22393,21601,21602,0.005340398
22394,21602,191,0.007139778
22395,191,21603,0.00238074
22396,21603,21604,0.0005244399999999997
22397,21604,21605,0.0018288699999999998
22398,21605,21606,0.00369206
22399,21606,192,0.00063663
22400,192,21607,0.00340539
22401,21607,21608,0.00041865
22402,21608,21609,0.0014293499999999998
22403,21609,21610,0.0009211200000000001
22404,21610,21611,0.01231309
22405,21611,21612,0.0010932999999999984
22406,21612,21613,0.0017815
22407,21613,193,0.0041662999999999995
22408,193,21614,0.00592194
22409,21614,254,0.0059600600000000005
22410,194,21615,0.0115092
22411,21615,21616,0.00357063
22412,21616,21617,0.02046113
22413,21617,21618,0.009813200000000001
22414,21618,21619,0.002985999999999999
22415,21619,21620,0.0080519
22416,21620,21621,0.0035186
22417,21621,21622,0.0008834999999999989
22418,21622,21623,0.0024998
22419,21623,195,0.0119995
22420,195,21624,0.0158834
22421,21624,21625,0.005294300000000002
22422,21625,21626,0.003129200000000002
22423,21626,21627,0.008555499999999999
22424,21627,196,0.011954999999999999
22425,196,21628,0.02292
22426,21628,21629,0.0045504
22427,21629,21630,0.008347
22428,21630,21631,0.003642000000000003
22429,21631,21632,0.016245620000000002
22430,21632,197,0.027042220000000002
22431,198,21633,0.017917
22432,21633,21634,0.004083499999999999
22433,21634,199,0.008333499999999999
22434,199,21635,0.0197461
22435,21635,21636,0.0027294
22436,21636,21637,0.0057078000000000025
22437,21637,200,0.00028149999999999703
22438,200,21638,0.00453406
22439,21638,21639,0.00012550999999999968
22440,21639,21640,0.004438817
22441,21640,21641,0.001735727
22442,21641,21642,0.001601032
22443,21642,21643,0.003326052
22444,21643,201,0.0041585
22445,201,21644,0.0135654
22446,21644,21645,0.0010450000000000008
22447,21645,21646,0.0003737999999999988
22448,21646,202,0.004850400000000001
22449,202,21647,0.00819039
22450,21647,21648,0.00090639
22451,21648,203,0.003369219999999999
22452,204,21649,0.0281642
22453,21649,21650,0.016859199999999998
22454,21650,21651,0.018973699999999996
22455,21651,21652,0.019594999999999998
22456,21652,21653,0.0024936800000000016
22457,21653,21654,0.01636588
22458,21654,205,0.007390100000000004
22459,206,21655,0.000458538
22460,21655,207,0.003154462
22461,207,21656,0.000867694
22462,21656,208,0.0014503060000000002
22463,208,21657,0.0154389
22464,21657,21658,0.0014681
22465,21658,21659,0.0008055000000000007
22466,21659,21660,0.007506959999999999
22467,21660,209,0.00979166
22468,209,21661,0.022875
22469,21661,21662,0.012416199999999999
22470,21662,21663,0.010002389
22471,21663,21664,0.021661088999999998
22472,21664,21665,0.0006410999999999986
22473,21665,21666,0.010051
22474,21666,21667,0.0034631
22475,21667,21668,0.0
22476,21668,21669,0.012376670000000001
22477,21669,21670,0.0009485700000000001
22478,21670,21671,0.01719754
22479,21671,210,0.004242199999999998
22480,210,21672,0.0140193
22481,21672,21673,0.0009752000000000007
22482,21673,21674,0.0026160000000000003
22483,21674,21675,0.004632799999999999
22484,21675,21676,0.0008070999999999998
22485,21676,21677,0.0
22486,21677,21678,0.009416793
22487,21678,211,0.016078593000000002
22488,211,21679,0.00511927
22489,21679,21680,0.0007309100000000004
22490,21680,212,0.005386640000000001
22491,213,21681,0.00985585
22492,21681,21682,0.0011247500000000007
22493,21682,21683,0.00192231
22494,21683,21684,0.0004194200000000002
22495,21684,21685,0.00826691
22496,21685,214,0.016827039999999998
22497,214,21686,0.00550708
22498,21686,215,0.011702919999999999
22499,215,21687,0.00662882
22500,21687,21688,0.005090980000000001
22501,21688,21689,0.0011496000000000006
22502,21689,216,0.0065358
22503,216,21690,0.011525
22504,21690,21691,0.0025756300000000006
22505,21691,21692,0.0017828799999999997
22506,21692,21693,0.0018923400000000002
22507,21693,217,0.00789785
22508,217,21694,0.0340368
22509,21694,21695,0.0080309
22510,21695,21696,0.0137158
22511,21696,21697,0.0033583000000000016
22512,21697,21698,0.013299799999999997
22513,21698,21699,0.017189
22514,21699,21700,0.0005708000000000032
22515,21700,21701,0.014608600000000003
22516,21701,21702,0.0261615898
22517,21702,21703,0.0080346398
22518,21703,218,0.03314815
22519,218,21704,0.0163008
22520,21704,21705,0.0020800000000000003
22521,21705,21706,0.0002143000000000006
22522,21706,21707,0.004190600000000001
22523,21707,21708,0.010896310000000001
22524,21708,219,0.011653209999999999
22525,219,21709,0.017885
22526,21709,21710,0.0
22527,21710,21711,0.013170090000000002
22528,21711,242,0.01752409
22529,219,21712,0.00213417
22530,21712,21713,0.0051002700000000005
22531,21713,323,0.0017845599999999993
22532,221,21714,0.00178823
22533,21714,21715,0.009838069999999999
22534,21715,21716,0.0029330299999999997
22535,21716,222,0.0038197300000000003
22536,222,21717,0.00169242
22537,21717,21718,8.591000000000002e-05
22538,21718,21719,0.005358910000000001
22539,21719,21720,0.0024871399999999997
22540,21720,223,8.619999999999114e-06
22541,223,21721,0.0169407
22542,21721,21722,0.00038849999999999996
22543,21722,21723,0.002288499999999999
22544,21723,224,0.0024723
22545,224,21724,0.0107661
22546,21724,21725,0.0010433000000000005
22547,21725,225,0.0017712000000000006
22548,226,21726,0.0023264
22549,21726,227,0.0018335999999999995
22550,227,21727,0.0148126
22551,21727,21728,0.0062819
22552,21728,21729,0.0008014199999999989
22553,21729,228,0.01107188
22554,228,21730,0.00381468
22555,21730,21731,0.003020338
22556,21731,229,0.003870658
